번호,기준년월,시도코드,시도이름,시군구코드,시군구이름,행정동코드,행정동이름,법정동코드,법정동이름,피해자연령대,피해자성별,교통사고수
5705,2020-18,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,0,남,1
5706,2020-18,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,60,남,1
5707,2020-18,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013100,덕진동,40,남,1
5708,2020-18,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013100,덕진동,50,남,1
5709,2020-18,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,20,여,1
5710,2020-18,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,30,남,1
5711,2020-18,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,70,남,1
5712,2020-18,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,50,여,1
5713,2020-18,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,20,남,1
5714,2020-18,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,60,여,1
5715,2020-18,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,20,여,1
5716,2020-18,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,40,남,1
5717,2020-18,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,40,여,1
5718,2020-18,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,30,남,1
5719,2020-18,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,60,남,1
5720,2020-18,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010600,계산동,30,남,1
5721,2020-18,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,60,남,1
5722,2020-18,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011600,복용동,10,남,1
5723,2020-18,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,20,남,1
5724,2020-18,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,30,여,1
5725,2020-18,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,20,남,1
5726,2020-18,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,60,여,1
5727,2020-18,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,50,여,1
5728,2020-18,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,20,남,1
5729,2020-18,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,40,남,1
5730,2020-18,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,40,여,1
5731,2020-18,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,남,1
5732,2020-18,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,60,남,1
5733,2020-18,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,60,여,1
5734,2020-18,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,남,2
5735,2020-18,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,1
5736,2020-18,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,40,남,1
5737,2020-18,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,70,여,1
5738,2020-18,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,50,남,1
5739,2020-18,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,50,여,1
5740,2020-18,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,20,남,1
5741,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,20,남,2
5742,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,30,남,2
5743,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,40,남,1
5744,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,50,남,2
5745,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,20,여,1
5746,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,60,남,1
5747,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,60,여,1
5748,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,20,남,1
5749,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,20,여,1
5750,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,남,1
5751,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,남,1
5752,2020-18,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,60,남,2
5753,2020-18,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,20,남,1
5754,2020-18,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,40,여,2
5755,2020-18,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,60,남,2
5756,2020-19,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,40,남,1
5757,2020-19,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,40,여,1
5758,2020-19,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,50,남,1
5759,2020-19,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,70,남,1
5760,2020-19,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,30,남,1
5761,2020-19,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,30,남,1
5762,2020-19,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,60,남,1
5763,2020-19,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,60,여,2
5764,2020-19,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013100,덕진동,20,남,1
5765,2020-19,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,20,남,1
5766,2020-19,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,30,남,1
5767,2020-19,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,40,여,1
5768,2020-19,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,40,남,1
5769,2020-19,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,60,남,1
5770,2020-19,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,50,여,1
5771,2020-19,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,20,남,1
5772,2020-19,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,50,여,1
5773,2020-19,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,20,여,1
5774,2020-19,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,50,남,1
5775,2020-19,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,30,남,2
5776,2020-19,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,40,남,2
5777,2020-19,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,50,여,1
5778,2020-19,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,30,남,1
5779,2020-19,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,40,남,1
5780,2020-19,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,60,여,1
5781,2020-19,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,30,남,3
5782,2020-19,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,60,남,1
5783,2020-19,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,30,남,1
5784,2020-19,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,50,남,2
5785,2020-19,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,50,여,1
5786,2020-19,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,30,남,1
5787,2020-19,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,20,남,2
5788,2020-19,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,여,1
5789,2020-19,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,60,남,1
5790,2020-19,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,남,1
5791,2020-19,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,3
5792,2020-19,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,50,남,1
5793,2020-19,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,60,여,1
5794,2020-19,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,40,남,1
5795,2020-19,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,20,남,1
5796,2020-19,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,30,남,1
5797,2020-19,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,50,남,1
5798,2020-19,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,20,남,1
5799,2020-19,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,남,1
5800,2020-19,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,남,1
5801,2020-19,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,여,1
5802,2020-19,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,여,1
5803,2020-19,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,60,남,1
5804,2020-19,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,30,남,1
5805,2020-19,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,0,여,1
5806,2020-20,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,10,여,1
5807,2020-20,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,30,남,1
5808,2020-20,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,30,남,1
5809,2020-20,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,30,여,1
5810,2020-20,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,40,남,2
5811,2020-20,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013500,신봉동,20,남,1
5812,2020-20,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014000,문지동,30,남,1
5813,2020-20,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,50,남,1
5814,2020-20,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,50,남,1
5815,2020-20,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,60,남,1
5816,2020-20,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,50,남,1
5817,2020-20,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,40,남,1
5818,2020-20,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011600,복용동,20,남,1
5819,2020-20,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,40,남,1
5820,2020-20,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,60,남,1
5821,2020-20,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,30,남,1
5822,2020-20,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,40,여,1
5823,2020-20,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,50,남,1
5824,2020-20,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,40,남,1
5825,2020-20,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,20,남,1
5826,2020-20,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,10,남,1
5827,2020-20,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,남,2
5828,2020-20,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,60,남,1
5829,2020-20,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,남,3
5830,2020-20,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,1
5831,2020-20,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,여,1
5832,2020-20,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,40,남,1
5833,2020-20,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,50,남,1
5834,2020-20,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,60,여,2
5835,2020-20,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,70,남,1
5836,2020-20,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,30,남,1
5837,2020-20,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,40,남,1
5838,2020-20,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,20,남,1
5839,2020-20,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,20,여,1
5840,2020-20,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,30,남,1
5841,2020-20,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,20,남,2
5842,2020-20,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,남,1
5843,2020-20,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,남,2
5844,2020-20,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,여,1
5845,2020-20,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,60,남,1
5846,2020-20,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,50,남,1
5847,2020-21,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,40,남,1
5848,2020-21,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,50,남,1
5849,2020-21,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,50,여,1
5850,2020-21,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015200,둔곡동,30,남,1
5851,2020-21,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,40,남,1
5852,2020-21,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,30,여,1
5853,2020-21,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,20,남,1
5854,2020-21,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012800,장동,20,남,1
5855,2020-21,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012800,장동,50,여,1
5856,2020-21,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,30,남,1
5857,2020-21,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,40,남,1
5858,2020-21,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,40,여,1
5859,2020-21,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,70,남,1
5860,2020-21,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,10,남,1
5861,2020-21,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,30,남,1
5862,2020-21,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,20,남,1
5863,2020-21,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010300,대정동,30,남,1
5864,2020-21,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,60,남,1
5865,2020-21,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,50,여,1
5866,2020-21,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,20,여,1
5867,2020-21,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,60,남,1
5868,2020-21,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,60,여,1
5869,2020-21,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,30,남,1
5870,2020-21,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,40,남,2
5871,2020-21,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,50,남,2
5872,2020-21,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,60,여,1
5873,2020-21,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,70,남,1
5874,2020-21,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,80,남,1
5875,2020-21,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,40,남,1
5876,2020-21,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,40,여,1
5877,2020-21,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,남,1
5878,2020-21,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,남,2
5879,2020-21,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,여,3
5880,2020-21,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,1
5881,2020-21,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,40,남,4
5882,2020-21,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,50,남,3
5883,2020-21,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,10,남,1
5884,2020-21,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,30,남,2
5885,2020-21,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,40,여,1
5886,2020-21,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,20,남,1
5887,2020-21,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,남,1
5888,2020-21,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,남,1
5889,2020-21,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,여,1
5890,2020-21,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,30,여,1
5891,2020-21,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,20,여,1
5892,2020-21,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,40,남,1
5893,2020-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,40,남,1
5894,2020-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,50,남,1
5895,2020-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,40,남,1
5896,2020-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,50,남,1
5897,2020-22,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,50,여,1
5898,2020-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,20,남,1
5899,2020-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,30,남,1
5900,2020-22,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,70,남,1
5901,2020-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,10,남,1
5902,2020-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,20,남,1
5903,2020-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,40,남,1
5904,2020-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,50,남,1
5905,2020-22,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,60,남,1
5906,2020-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012600,가정동,40,남,1
5907,2020-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013100,덕진동,50,남,1
5908,2020-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,20,남,1
5909,2020-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,40,남,1
5910,2020-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,50,남,1
5911,2020-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,40,남,1
5912,2020-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,50,여,2
5913,2020-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,60,남,1
5914,2020-22,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,50,남,1
5915,2020-22,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,50,남,1
5916,2020-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,20,남,1
5917,2020-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,20,여,1
5918,2020-22,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,30,남,2
5919,2020-22,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011300,덕명동,50,여,1
5920,2020-22,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,30,남,1
5921,2020-22,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,40,여,1
5922,2020-22,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,20,남,1
5923,2020-22,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,60,여,1
5924,2020-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,20,남,1
5925,2020-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,20,남,1
5926,2020-22,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,50,남,1
5927,2020-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,40,남,2
5928,2020-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,50,남,1
5929,2020-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,70,남,1
5930,2020-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,남,3
5931,2020-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,20,여,1
5932,2020-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,남,3
5933,2020-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,30,여,1
5934,2020-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,40,남,2
5935,2020-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,50,남,3
5936,2020-22,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,60,남,2
5937,2020-22,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,30,남,1
5938,2020-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,10,여,1
5939,2020-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,20,남,1
5940,2020-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,30,남,2
5941,2020-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,60,남,1
5942,2020-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,10,남,1
5943,2020-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,30,남,1
5944,2020-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,남,2
5945,2020-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,40,여,2
5946,2020-22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,50,남,1
5947,2020-23,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,30,여,1
5948,2020-23,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015200,둔곡동,30,남,1
5949,2020-23,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,20,남,1
5950,2020-23,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,30,남,2
5951,2020-23,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,30,여,1
5952,2020-23,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,50,남,1
5953,2020-23,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,60,남,1
5954,2020-23,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,60,남,1
5955,2020-23,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,50,남,1
5956,2020-23,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020011000,방동,40,남,1
5957,2020-23,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,50,남,2
5958,2020-23,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,50,여,1
5959,2020-23,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010600,계산동,20,남,1
5960,2020-23,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,40,남,1
5961,2020-23,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,50,남,2
5962,2020-23,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,50,여,1
5963,2020-23,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,50,남,1
5964,2020-23,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,60,여,1
5965,2020-23,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,70,남,1
5966,2020-23,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,10,남,1
